date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,generation fossil,generation renewable,generation other,total load actual,price day ahead,OT
2024-09-14 04:00:00+00:00,13.06,1024,52,3.6,40,0,75,11680,41588,28208,82620,48.88,56.83
2024-09-14 05:00:00+00:00,12.78,1024,54,4.63,50,0,75,11672,37804,28208,83772,55.07,61.47
2024-09-14 06:00:00+00:00,12.89,1024,54,4.63,60,0,40,11236,36024,28228,87660,65,70.17
2024-09-14 07:00:00+00:00,13.62,1024,52,4.12,50,0,0,10432,38440,28240,89952,68.86,75.71
2024-09-14 08:00:00+00:00,15.17,1024,49,4.12,50,0,20,10752,56236,28264,93956,56.18,65.17
2024-09-14 09:00:00+00:00,17.06,1024,49,3.6,40,0,75,9072,74624,28260,97276,10,16.97
2024-09-14 10:00:00+00:00,18.38,1024,51,2.57,0,0,20,8204,85020,28240,98792,0.44,6.64
2024-09-14 11:00:00+00:00,20.59,1023,46,3.09,70,0,0,8312,90020,28240,97880,0.44,6.5
2024-09-14 12:00:00+00:00,22.21,1022,44,2.06,0,0,0,9024,89868,28228,97644,0.79,7.19
2024-09-14 13:00:00+00:00,23.44,1021,41,2.57,0,0,0,9024,86280,28208,96600,0.44,7.02
2024-09-14 14:00:00+00:00,24.91,1020,38,2.06,300,0,0,8968,84800,28192,92412,0.44,6.37
2024-09-14 15:00:00+00:00,25.66,1019,34,1.54,0,0,0,8932,84636,28196,90488,0.44,7.19
2024-09-14 16:00:00+00:00,26.32,1019,32,2.57,320,0,0,9192,82276,28184,91412,11.25,19.18
2024-09-14 17:00:00+00:00,26.04,1019,28,1.54,330,0,0,11432,75548,28172,95084,55.2,64.55
2024-09-14 18:00:00+00:00,25.22,1019,30,1.03,0,0,0,19000,51852,28160,99000,89.55,108.1
2024-09-14 19:00:00+00:00,23.88,1019,32,1.03,50,0,0,23168,33708,28152,103268,101.72,115.34
2024-09-14 20:00:00+00:00,22.04,1019,37,1.03,40,0,0,23456,35752,28144,108100,106.85,120.42
2024-09-14 21:00:00+00:00,21.34,1020,38,1.54,350,0,0,19968,39220,28176,102260,87.99,96.44
2024-09-14 22:00:00+00:00,20.35,1020,41,2.57,340,0,0,17912,39924,28184,95324,80.98,94.67
2024-09-14 23:00:00+00:00,19.65,1020,42,1.79,25,0,0,16664,40516,28172,89680,61.7,70.52
2024-09-15 00:00:00+00:00,18.71,1021,46,2.68,39,0,0,15444,41736,28176,85392,60.5,70.69
2024-09-15 01:00:00+00:00,18.53,1021,46,2.24,23,0,0,16244,40652,28176,82056,55.3,68.94
2024-09-15 02:00:00+00:00,17.75,1021,47,2.06,10,0,0,16684,38468,28188,79164,54.05,68.77
2024-09-15 03:00:00+00:00,17.34,1020,46,1.03,0,0,0,16440,36292,28180,77632,54.05,68.82
2024-09-15 04:00:00+00:00,16.65,1020,48,2.24,23,0,0,16068,34840,28188,77132,54.16,68.29
2024-09-15 05:00:00+00:00,16.16,1020,49,1.79,24,0,0,15584,33320,28184,77740,54.05,68.04
2024-09-15 06:00:00+00:00,15.47,1020,49,1.79,22,0,0,15600,33808,28212,79932,54.05,67.06
2024-09-15 07:00:00+00:00,16.6,1021,42,1.54,10,0,0,15088,38616,28224,80016,32.48,54.67
2024-09-15 08:00:00+00:00,18.53,1021,34,3.09,50,0,0,13160,59488,28248,82344,6,27.4
2024-09-15 09:00:00+00:00,20.48,1021,30,2.06,50,0,0,11036,76260,28244,84724,0,11.46
2024-09-15 10:00:00+00:00,22.64,1020,20,2.57,60,0,0,9712,79616,28236,84760,-0.01,11.3
2024-09-15 11:00:00+00:00,24.8,1019,17,2.06,0,0,0,9856,77760,28220,84068,-0.25,11.37
2024-09-15 12:00:00+00:00,26.9,1018,18,1.54,110,0,0,10156,80820,28204,85432,-0.01,11.47
2024-09-15 13:00:00+00:00,28,1017,17,1.54,0,0,0,9940,81416,28188,86880,-0.36,10.67
2024-09-15 14:00:00+00:00,28.61,1016,15,2.06,160,0,0,9876,77908,28148,83576,-0.36,11.18
2024-09-15 15:00:00+00:00,29.44,1016,15,1.79,213,0,0,9960,77592,28048,82264,-0.36,11.26
2024-09-15 16:00:00+00:00,30.13,1015,14,1.54,210,0,0,10036,80048,28032,85004,-0.01,10.89
2024-09-15 17:00:00+00:00,30.05,1015,15,3.09,140,0,0,10536,82772,28020,90304,0.44,10.6
2024-09-15 18:00:00+00:00,28.08,1015,18,1.54,120,0,0,14028,69624,28052,96200,49.85,65.95
2024-09-15 19:00:00+00:00,26.58,1016,22,1.54,50,0,0,16080,56580,28140,103556,65.08,73.76
2024-09-15 20:00:00+00:00,24.81,1016,23,3.09,360,0,0,16056,57532,28168,110544,64.39,72.2
2024-09-15 21:00:00+00:00,24.08,1017,20,4.12,20,0,0,14656,60460,28184,105372,60.74,74.25
2024-09-15 22:00:00+00:00,22.39,1018,17,6.17,40,0,0,12840,60092,28188,97348,54.91,61.52
2024-09-15 23:00:00+00:00,20.61,1018,19,5.14,40,0,0,12828,55688,28192,91108,30,46.01
2024-09-16 00:00:00+00:00,19.54,1018,20,4.63,40,0,0,13580,51080,28188,85752,13.03,32.99
2024-09-16 01:00:00+00:00,18.66,1018,21,2.68,47,0,0,13292,50980,28172,82788,15,33.9
2024-09-16 02:00:00+00:00,17.93,1018,22,2.57,40,0,0,12224,51620,28176,81616,11.85,27.28
2024-09-16 03:00:00+00:00,17.39,1018,23,3.6,20,0,0,12216,49680,28192,81156,6,22.06
2024-09-16 04:00:00+00:00,16.67,1018,23,3.09,30,0,0,12076,48916,28192,82428,10.15,26.3
2024-09-16 05:00:00+00:00,16.23,1018,24,2.57,40,0,0,12832,53276,28196,90952,41.1,52.57
2024-09-16 06:00:00+00:00,15.12,1019,26,1.79,37,0,0,13540,56100,28204,104384,60,70.58
2024-09-16 07:00:00+00:00,16.48,1019,24,4.12,20,0,0,14776,59476,28228,112012,60,72.42
2024-09-16 08:00:00+00:00,17.88,1019,20,4.63,40,0,0,13284,76828,28228,113048,45.1,52.91
2024-09-16 09:00:00+00:00,19.79,1019,19,5.14,40,0,0,10940,95132,28244,111796,3.32,13.06
2024-09-16 10:00:00+00:00,22.76,1018,17,5.66,40,0,0,11268,101388,28176,110460,0,11.52
2024-09-16 11:00:00+00:00,24.76,1017,19,6.17,70,0,0,11696,103720,28188,111024,0,11.45
2024-09-16 12:00:00+00:00,26.54,1016,15,4.63,60,0,0,11456,106084,28196,112248,0,11.29
2024-09-16 13:00:00+00:00,27.55,1015,15,5.14,30,0,0,11192,106616,28180,111484,0,10.91
2024-09-16 14:00:00+00:00,28.2,1014,15,5.14,50,0,0,11352,105276,28180,110544,0,10.7
2024-09-16 15:00:00+00:00,28.96,1013,15,5.66,40,0,0,11372,103732,28168,110408,0,9.16
2024-09-16 16:00:00+00:00,29.1,1013,14,3.6,40,0,0,11440,104580,28144,113084,0.06,9.46
2024-09-16 17:00:00+00:00,27.96,1013,17,4.63,40,0,0,14884,100316,28136,116480,29.68,41.24
2024-09-16 18:00:00+00:00,26.37,1013,21,5.14,50,0,0,22456,79760,28124,118948,60.98,76.34
2024-09-16 19:00:00+00:00,24.57,1014,25,5.14,50,0,0,27072,60644,28128,124760,88.4,106.06
2024-09-16 20:00:00+00:00,22.91,1015,24,7.72,40,0,0,27048,57620,28136,128392,81.82,101.88
2024-09-16 21:00:00+00:00,21.96,1016,26,6.69,50,0,0,22036,60252,28152,116992,55.92,77.21
2024-09-16 22:00:00+00:00,20.82,1016,29,7.72,40,0,0,16680,61208,28156,106064,40.06,55.16
2024-09-16 23:00:00+00:00,19.72,1016,31,9.26,30,0,0,12672,59004,28132,98892,26.3,34.48
2024-09-17 00:00:00+00:00,18.7,1016,34,8.23,40,0,0,11984,57092,28128,93996,12.18,23.65
2024-09-17 01:00:00+00:00,18.05,1016,38,5.66,50,0,0,11148,57120,28136,90868,6.99,19.58
2024-09-17 02:00:00+00:00,16.94,1016,41,6.69,40,0,0,11300,55648,28144,88800,9.24,22.37
2024-09-17 03:00:00+00:00,16.37,1015,43,8.23,40,0,0,10488,53952,28144,87884,5.15,17.24
2024-09-17 04:00:00+00:00,15.48,1015,47,7.2,40,0,0,9916,53744,28144,89332,5,17.17
2024-09-17 05:00:00+00:00,14.93,1015,50,6.17,40,0,0,10736,55344,28144,96536,33.88,43.76
2024-09-17 06:00:00+00:00,14.67,1016,52,6.17,40,0,0,15204,55676,28152,109176,49.71,61.17
2024-09-17 07:00:00+00:00,14.87,1016,53,7.2,40,0,0,17788,54872,28176,114524,53.34,68.03
2024-09-17 08:00:00+00:00,15.93,1015,52,8.23,40,0,0,13536,73916,28188,115580,33.99,42.34
2024-09-17 09:00:00+00:00,17.48,1015,47,7.2,50,0,0,9224,92436,28192,115288,0.44,7.47
2024-09-17 10:00:00+00:00,19.5,1014,42,6.17,40,0,0,9004,97868,28192,113396,0,6.58
2024-09-17 11:00:00+00:00,21.72,1013,36,4.12,60,0,0,8684,100484,28172,113116,0,6.08
2024-09-17 12:00:00+00:00,23.07,1012,31,4.12,50,0,0,8928,97756,28148,113056,0,6.24
2024-09-17 13:00:00+00:00,24.41,1011,28,4.63,60,0,0,8808,95084,28136,111236,0,6.81
2024-09-17 14:00:00+00:00,25.14,1010,27,3.09,30,0,0,8940,95220,28124,109444,0,6.33
2024-09-17 15:00:00+00:00,25.95,1009,25,2.06,60,0,0,9564,97416,28112,109572,0,7.43
2024-09-17 16:00:00+00:00,26.38,1009,23,2.24,170,0,0,10268,98856,28112,112492,3,15.28
2024-09-17 17:00:00+00:00,26.17,1009,23,1.03,320,0,0,12708,94284,28112,115648,32.26,42.37
2024-09-17 18:00:00+00:00,25.37,1009,24,2.24,21,0,0,19792,74924,28124,117684,50.76,76.25
2024-09-17 19:00:00+00:00,23.85,1010,26,2.06,360,0,0,24688,61056,28120,123428,93.52,107.73
2024-09-17 20:00:00+00:00,23.07,1010,27,2.57,350,0,0,25372,61148,28108,126708,85.23,101.28
2024-09-17 21:00:00+00:00,21.7,1011,31,3.13,21,0,0,21068,58752,28120,115420,60.74,78.11
2024-09-17 22:00:00+00:00,20.41,1012,36,4.12,40,0,0,17016,55172,28112,104852,55,65.58
2024-09-17 23:00:00+00:00,19.29,1012,42,3.6,60,0,0,13448,51272,28076,98576,70.59,75.16
2024-09-18 00:00:00+00:00,18.47,1012,46,3.09,60,0,0,12620,46484,28052,94456,81,86.13
2024-09-18 01:00:00+00:00,17.55,1013,51,4.12,40,0,0,12680,43140,28008,90792,81.22,86.57
2024-09-18 02:00:00+00:00,16.72,1013,54,4.12,40,0,0,12976,39508,27988,89128,81.22,86.76
2024-09-18 03:00:00+00:00,16.34,1013,56,3.6,30,0,0,13784,36052,27932,88084,82.44,87.81
2024-09-18 04:00:00+00:00,15.75,1013,59,3.6,50,0,0,17664,32292,27904,89100,88.01,92.57
2024-09-18 05:00:00+00:00,15.59,1013,62,3.6,40,0,0,21732,30512,27892,96252,99.22,110.62
2024-09-18 06:00:00+00:00,15.54,1013,67,3.09,50,0,0,26516,31048,27920,108708,113.22,130.82
2024-09-18 07:00:00+00:00,15.93,1014,66,3.09,50,0,0,28556,28912,27920,115572,123,150.23
2024-09-18 08:00:00+00:00,17.24,1014,64,4.12,40,0,0,27692,42616,27932,116660,108.65,138.62
2024-09-18 09:00:00+00:00,18.52,1014,63,4.12,70,0,40,18252,62072,27936,115968,85.74,93.58
2024-09-18 10:00:00+00:00,19.89,1013,62,3.6,70,0,20,13388,74892,27944,115132,65.82,71.67
2024-09-18 11:00:00+00:00,21.99,1013,56,3.6,70,0.14,20,14020,80960,27940,115440,60,65.34
2024-09-18 12:00:00+00:00,23.54,1012,51,3.6,120,0,20,14108,84288,27944,117088,60,64.14
2024-09-18 13:00:00+00:00,25.2,1011,44,3.09,0,0,20,12540,88704,27948,116096,57.61,61.39
2024-09-18 14:00:00+00:00,25.95,1011,41,3.6,180,0,20,12048,87944,27948,112704,56.47,60.33
2024-09-18 15:00:00+00:00,26,1010,40,3.6,200,0,20,13128,87184,27928,112656,61,64.51
2024-09-18 16:00:00+00:00,26.57,1010,35,3.6,220,0,40,15600,80536,27920,113612,85.5,91.67
2024-09-18 17:00:00+00:00,26.4,1010,33,3.6,230,0,20,23092,70260,27920,114412,88,99.01
2024-09-18 18:00:00+00:00,25.51,1010,34,2.57,210,0,20,35300,53168,27936,116336,120.01,139.93
2024-09-18 19:00:00+00:00,22.9,1011,49,5.14,140,0,20,40628,33904,27944,123028,143.02,158.08
2024-09-18 20:00:00+00:00,21.74,1011,54,5.66,140,0,20,40128,31968,27956,124868,148.26,164.34
2024-09-18 21:00:00+00:00,20.48,1012,58,5.14,140,0,0,38760,33884,27944,113940,112.24,121.41
2024-09-18 22:00:00+00:00,19.63,1013,68,5.66,150,0,20,33096,34144,27924,103604,109.85,124.74
2024-09-18 23:00:00+00:00,18.94,1014,71,5.14,130,0,0,30240,30280,27912,98012,100.67,101.8
2024-09-19 00:00:00+00:00,18.33,1014,73,3.6,70,0,75,27908,28964,27892,93384,97.89,99.25
2024-09-19 01:00:00+00:00,17.85,1014,75,3.6,40,0,0,27164,26508,27872,90236,98.02,100.7
2024-09-19 02:00:00+00:00,17.73,1014,74,4.63,50,0,75,27132,22980,27880,88152,98.42,101.67
2024-09-19 03:00:00+00:00,17.2,1014,74,4.63,60,0,0,27612,21312,27884,87476,100.67,103.81
2024-09-19 04:00:00+00:00,16.67,1014,77,2.06,90,0,100,28960,17300,27908,88724,93,99.8
2024-09-19 05:00:00+00:00,16.25,1013,78,3.6,60,0,40,32056,13380,27904,95452,106.42,116.48
2024-09-19 06:00:00+00:00,16.08,1013,78,2.57,90,0,20,37396,12352,27924,108908,118.23,129.37
2024-09-19 07:00:00+00:00,16.32,1014,76,2.06,40,0,40,41444,13556,27928,115516,120.85,135.21
2024-09-19 08:00:00+00:00,17.55,1014,73,2.06,110,0,75,35396,23176,27952,117180,114.7,128.41
2024-09-19 09:00:00+00:00,17.94,1014,72,3.09,90,0,75,27960,40612,27968,117780,97.94,109.09
2024-09-19 10:00:00+00:00,18.73,1014,70,2.06,80,0,75,23440,53080,27944,117384,97.89,102.12
2024-09-19 11:00:00+00:00,19.55,1014,68,2.06,0,0,75,22188,60660,27944,117836,97.33,98.54
2024-09-19 12:00:00+00:00,20.6,1014,67,3.09,140,0,75,24828,61584,27936,118720,95.5,97.44
2024-09-19 13:00:00+00:00,22.05,1014,62,3.09,0,0,75,22780,63356,27928,116256,95,96.92
2024-09-19 14:00:00+00:00,22.31,1013,59,2.06,0,0,75,22844,60612,27944,113696,88,89.91
2024-09-19 15:00:00+00:00,23.25,1013,53,4.12,340,0,40,26144,56336,27988,112448,95.4,97.79
2024-09-19 16:00:00+00:00,19.42,1012,65,4.63,20,0.81,75,31016,52396,28016,113908,95.5,103.94
2024-09-19 17:00:00+00:00,15.61,1012,94,3.6,330,0,100,34340,44400,28048,114776,102,116.72
2024-09-19 18:00:00+00:00,15.33,1013,94,3.09,90,0,40,42748,26384,28088,116524,119.44,143.94
2024-09-19 19:00:00+00:00,15.11,1013,94,3.6,110,0.78,20,49220,17180,28092,122516,146.5,172.84
2024-09-19 20:00:00+00:00,15.61,1014,86,2.57,130,1.46,20,49112,14820,28096,124452,155.01,178.53
2024-09-19 21:00:00+00:00,15.21,1014,90,1.03,0,0.63,0,43716,11976,28076,113656,120.69,138.76
2024-09-19 22:00:00+00:00,15.22,1015,91,1.03,80,0.25,0,39776,11892,28068,103492,112.46,125.81
2024-09-19 23:00:00+00:00,15.16,1015,90,1.54,90,0,0,35780,11784,28040,96636,115.31,121.15
2024-09-20 00:00:00+00:00,14.99,1015,90,0.51,0,0.46,0,34276,12420,27988,92160,108.9,113.62
2024-09-20 01:00:00+00:00,14.65,1015,92,2.06,30,0.37,0,33824,12804,27984,89372,104.61,108.26
2024-09-20 02:00:00+00:00,15.12,1015,89,2.57,30,0,20,33412,12492,27984,87728,104.61,108.99
2024-09-20 03:00:00+00:00,14.7,1015,91,2.06,70,0,100,32816,13192,27980,87028,106.62,111.05
2024-09-20 04:00:00+00:00,14.65,1014,91,1.54,100,0,0,32576,12928,27968,87776,107.9,113.16
2024-09-20 05:00:00+00:00,14.36,1014,92,1.54,80,0,75,34492,11412,27972,94340,111.6,120.71
2024-09-20 06:00:00+00:00,14.67,1015,90,1.54,100,0,0,39992,7680,27924,107652,124.9,139.95
2024-09-20 07:00:00+00:00,14.98,1015,89,2.06,90,0,40,44224,6352,27904,114900,124.9,142.01
2024-09-20 08:00:00+00:00,15.17,1015,88,3.09,120,0.12,75,41412,16568,27956,116528,114.92,129.61
2024-09-20 09:00:00+00:00,15.59,1016,87,1.54,90,0.13,100,33816,36268,28000,117356,115.98,124.52
2024-09-20 10:00:00+00:00,15.33,1016,91,2.06,100,0.19,100,28428,49548,28040,116652,106.62,112.32
2024-09-20 11:00:00+00:00,17.91,1016,81,2.57,100,0,75,25812,57204,28012,117188,87,92.82
2024-09-20 12:00:00+00:00,18.35,1016,77,2.57,120,0,75,22392,64012,27956,117220,81.34,87.5
2024-09-20 13:00:00+00:00,19.71,1015,71,2.06,0,0,75,19972,67776,27936,115244,77.84,81.31
2024-09-20 14:00:00+00:00,20.89,1014,66,2.06,90,0.14,75,18504,68372,27912,112096,72.85,77.34
2024-09-20 15:00:00+00:00,21.3,1013,62,2.06,160,0,40,19820,63972,27904,110524,77.1,81.17
2024-09-20 16:00:00+00:00,21.2,1013,61,1.54,60,0,40,25276,57664,27896,110880,85.5,96.63
2024-09-20 17:00:00+00:00,21.2,1013,61,2.06,70,0,20,32456,42704,27888,111720,106.62,125.55
2024-09-20 18:00:00+00:00,20.63,1012,64,2.06,70,0,20,39696,24744,27880,113232,113,131.08
2024-09-20 19:00:00+00:00,20.11,1013,67,2.06,50,0,20,42512,15440,27924,118520,145.73,160.4
2024-09-20 20:00:00+00:00,19.72,1013,69,2.06,50,0,40,42560,15596,27956,120372,146.97,161.33
2024-09-20 21:00:00+00:00,19.39,1013,71,2.57,90,0,40,39100,18328,27956,110420,125,136.6
2024-09-20 22:00:00+00:00,19.07,1013,73,3.09,290,0,75,34136,20824,27940,101092,118.72,126.62
2024-09-20 23:00:00+00:00,17.81,1014,79,2.57,10,0,0,29784,21420,27940,95204,104.64,107.91
2024-09-21 00:00:00+00:00,17.19,1013,82,2.06,50,0,0,25888,21244,27944,90460,100.28,108.93
2024-09-21 01:00:00+00:00,17.12,1013,83,2.57,40,0,0,27152,17140,27904,87004,98.02,103.71
2024-09-21 02:00:00+00:00,17.05,1013,86,1.54,50,0,0,25528,19664,27876,84716,102.55,106.65
2024-09-21 03:00:00+00:00,17.17,1013,87,1.03,0,0,75,25576,19116,27872,83004,100.07,104.61
2024-09-21 04:00:00+00:00,17.17,1013,90,2.06,110,0,75,26428,19396,27880,81928,100.28,106.51
2024-09-21 05:00:00+00:00,17.2,1012,91,3.6,140,0.25,75,26460,17568,27872,83168,94.9,105.82
2024-09-21 06:00:00+00:00,17.06,1013,92,1.54,90,0.25,75,24968,13544,27876,87228,95.9,106.82
2024-09-21 07:00:00+00:00,17.26,1013,91,2.06,100,0.36,75,25124,16080,27936,90536,100.07,112.92
2024-09-21 08:00:00+00:00,17.47,1013,90,3.09,140,0.28,75,24756,24924,28004,95760,100.87,111.81
2024-09-21 09:00:00+00:00,17.9,1014,89,3.09,170,0.42,75,22568,39468,28052,100604,95.01,104.45
2024-09-21 10:00:00+00:00,18.89,1013,81,3.6,190,0.4,75,19024,48448,28004,102488,74.29,81.33
2024-09-21 11:00:00+00:00,20.05,1013,70,5.14,200,0.16,75,14172,61996,27924,102324,64.7,70.82
2024-09-21 12:00:00+00:00,20.84,1013,69,4.63,210,0.12,75,12996,68984,27860,103288,50.24,54.95
2024-09-21 13:00:00+00:00,21.58,1012,63,5.14,200,0.15,75,12704,68916,27872,101900,30,36.35
2024-09-21 14:00:00+00:00,22.48,1011,55,5.14,200,0.14,75,12136,68164,27896,96376,3.32,8.59
2024-09-21 15:00:00+00:00,22.58,1011,52,5.66,200,0,20,11464,68348,27908,93116,20.22,24.86
2024-09-21 16:00:00+00:00,23.03,1011,51,5.66,200,0,20,12124,63384,27896,93000,49.77,56.84
2024-09-21 17:00:00+00:00,22.4,1011,50,6.17,220,0,20,18512,51128,27888,94972,75,88.05
2024-09-21 18:00:00+00:00,21.8,1012,52,4.63,200,0,20,27068,33828,27888,97796,108.67,132.03
2024-09-21 19:00:00+00:00,20.76,1012,55,4.63,250,0,0,30128,18368,27908,103236,117.31,133.46
2024-09-21 20:00:00+00:00,19.59,1013,61,4.63,260,0,0,31900,16016,27972,106960,133.02,148.82
2024-09-21 21:00:00+00:00,18.67,1014,64,3.09,290,0,0,30388,12720,28040,100592,115.14,129.33
2024-09-21 22:00:00+00:00,18.1,1014,67,1.03,0,0,0,28416,11408,28028,93548,115,125.75
2024-09-21 23:00:00+00:00,17.5,1014,70,1.03,180,0,0,26648,9816,28032,88160,99.98,106.11
2024-09-22 00:00:00+00:00,17.06,1015,73,2.06,230,0,0,24944,7696,28044,83032,95.58,103.27
2024-09-22 01:00:00+00:00,16.54,1015,75,1.54,200,0,0,24028,4936,27996,79004,95.55,103.12
2024-09-22 02:00:00+00:00,16.23,1015,76,2.57,250,0,0,22820,4492,27944,76580,95.84,105.2
2024-09-22 03:00:00+00:00,16.21,1015,76,2.06,240,0,0,21728,4116,27896,75340,93.9,104.98
2024-09-22 04:00:00+00:00,15.71,1015,77,2.06,10,0,0,23056,4304,27888,75448,97.9,109.46
2024-09-22 05:00:00+00:00,14.94,1014,81,1.03,0,0,0,23632,3472,27896,76352,102.55,111.06
2024-09-22 06:00:00+00:00,14.61,1015,83,0.51,170,0,20,24564,4592,27908,78764,102.98,113.87
2024-09-22 07:00:00+00:00,14.55,1016,84,1.03,200,0,20,24704,6904,27952,79776,96.31,112.04
2024-09-22 08:00:00+00:00,16.97,1016,74,2.06,220,0,0,22208,19412,28048,83812,90.63,108.13
2024-09-22 09:00:00+00:00,18.3,1016,68,2.57,240,0,0,14988,39492,28100,87700,50.24,62.03
2024-09-22 10:00:00+00:00,19.61,1016,61,2.06,180,0,0,11468,57204,28100,89568,11.87,20.87
2024-09-22 11:00:00+00:00,21.4,1015,52,3.09,240,0.15,0,11988,67424,28096,89864,11.68,19.25
2024-09-22 12:00:00+00:00,22.33,1015,46,4.12,210,0,20,10976,70828,28092,91060,0.1,8.43
2024-09-22 13:00:00+00:00,23.17,1014,43,4.63,0,0,20,11184,68696,28068,92348,0.01,9.46
2024-09-22 14:00:00+00:00,23.86,1014,40,5.14,200,0,20,11812,66704,28064,87388,2,7.7
2024-09-22 15:00:00+00:00,23.94,1013,38,6.69,220,0,20,11336,65772,28064,85328,2,7.59
2024-09-22 16:00:00+00:00,23.69,1013,38,7.72,240,0,20,13000,61060,28068,86552,28.45,36.76
2024-09-22 17:00:00+00:00,21.99,1014,45,7.72,240,0,20,17216,44924,28096,89288,70,81.6
2024-09-22 18:00:00+00:00,21.29,1014,46,3.6,270,0,20,26176,24064,28096,93296,102.69,176.47
2024-09-22 19:00:00+00:00,20.32,1015,51,3.6,270,0,0,29688,14380,28112,100788,110.22,128.06
2024-09-22 20:00:00+00:00,19.58,1015,52,2.06,290,0,0,30924,11192,28140,106416,114.53,131.25
2024-09-22 21:00:00+00:00,19.4,1015,52,2.06,290,0,0,28224,12936,28184,100856,102.74,122.33
2024-09-22 22:00:00+00:00,19.06,1015,52,2.06,270,0,0,25656,16304,28176,93132,99.98,112.95
2024-09-22 23:00:00+00:00,17.6,1015,59,2.06,270,0,0,23984,16984,28172,86992,102.55,108.15
2024-09-23 00:00:00+00:00,17.58,1015,58,1.54,280,0,0,23128,16488,28188,82960,95.58,102.39
2024-09-23 01:00:00+00:00,17.35,1015,59,2.57,270,0,0,22100,15320,28204,79712,90,97.74
2024-09-23 02:00:00+00:00,16.47,1015,64,2.06,270,0,75,21432,15276,28216,78288,93.17,101.66
2024-09-23 03:00:00+00:00,15.15,1015,72,1.03,0,0,0,21672,15496,28244,78004,93.88,102.29
2024-09-23 04:00:00+00:00,13.57,1015,81,2.57,220,0,20,23644,13232,28260,79936,95.58,102.43
2024-09-23 05:00:00+00:00,14.3,1015,80,1.03,220,0,0,28364,10692,28264,88620,96.4,110
2024-09-23 06:00:00+00:00,12.7,1016,79,0.51,0,0,0,30888,9624,28268,102456,115.26,130.14
2024-09-23 07:00:00+00:00,14.2,1016,81,1.54,130,0,0,33612,11272,28272,110056,120.01,141.02
2024-09-23 08:00:00+00:00,16.37,1016,72,0.51,0,0,0,30440,27676,28288,111536,101.7,117.62
2024-09-23 09:00:00+00:00,18,1017,63,1.54,170,0,0,20924,53844,28284,112180,85,104.64
2024-09-23 10:00:00+00:00,19.86,1016,56,1.03,150,0,0,13832,72700,28260,109884,66.54,71.59
2024-09-23 11:00:00+00:00,20.73,1016,50,2.57,0,0,20,11176,80240,28244,109048,51.1,57.65
2024-09-23 12:00:00+00:00,21.87,1015,44,3.6,230,0,40,11580,83100,28164,109892,50.24,56.53
2024-09-23 13:00:00+00:00,22.59,1015,40,4.12,210,0,40,10960,83640,28116,108748,39.9,45.96
2024-09-23 14:00:00+00:00,22.91,1014,38,4.12,230,0,20,10384,83152,28124,106080,20.5,26.55
2024-09-23 15:00:00+00:00,23.41,1013,36,4.63,210,0,20,10696,80312,28108,104904,40.65,46.93
2024-09-23 16:00:00+00:00,23.4,1013,35,5.14,220,0,0,12864,74796,28084,106900,60.81,68.91
2024-09-23 17:00:00+00:00,22.88,1013,35,5.14,230,0,0,20484,60828,28048,110076,95.58,109.2
2024-09-23 18:00:00+00:00,22.02,1013,40,4.12,220,0,0,29636,32500,28048,112920,116.05,149.93
2024-09-23 19:00:00+00:00,20.97,1013,44,5.14,250,0,20,36184,17224,28048,120564,155.01,172.45
2024-09-23 20:00:00+00:00,20.17,1014,48,5.14,250,0,20,37344,19412,28048,123040,157.66,176.06
2024-09-23 21:00:00+00:00,19.57,1014,47,4.63,250,0,0,32808,22792,28060,111588,112.55,130.97
2024-09-23 22:00:00+00:00,18.8,1014,41,4.63,270,0,0,29328,23596,28064,101404,105.08,129.81
2024-09-23 23:00:00+00:00,17.53,1014,43,2.06,270,0,0,23272,22428,28060,95020,95.52,98.35
2024-09-24 00:00:00+00:00,17,1014,44,1.54,280,0,0,20328,23332,28064,90400,95,98.2
2024-09-24 01:00:00+00:00,16.8,1014,43,2.06,220,0,0,20020,22680,28064,86912,94.5,99.88
2024-09-24 02:00:00+00:00,16.45,1014,42,1.03,0,0,0,19248,22008,28104,84748,93.84,99.46
2024-09-24 03:00:00+00:00,14.91,1014,48,3.09,250,0,0,18540,21500,28128,83632,93.84,99.49
2024-09-24 04:00:00+00:00,15.36,1014,48,2.06,270,0,0,20260,20624,28128,84488,93.84,99.42
2024-09-24 05:00:00+00:00,14.55,1014,52,1.54,190,0,0,24472,19952,28144,91700,107.74,113.83
2024-09-24 06:00:00+00:00,14.27,1014,53,1.54,230,0,0,28392,16196,28140,104596,120.1,130.96
2024-09-24 07:00:00+00:00,14.67,1015,53,1.03,0,0,0,30108,14448,28144,110928,127.67,154.14
2024-09-24 08:00:00+00:00,15.58,1015,54,1.03,150,0,0,31388,24088,28160,111992,117.9,133.2
2024-09-24 09:00:00+00:00,17.21,1015,48,1.54,230,0,0,26220,38988,28148,111492,94.08,118.05
2024-09-24 10:00:00+00:00,18.15,1015,42,1.03,0,0,0,20560,52588,28168,109956,79.49,88.74
2024-09-24 11:00:00+00:00,19.95,1015,37,3.09,220,0,0,17676,58416,28204,109200,64.96,72.73
2024-09-24 12:00:00+00:00,20.63,1015,37,5.66,240,0,0,15236,65836,28192,109844,59.77,65.75
